Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Column1,Column2,Column3
17524630,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,598,50%,OFF,799
17524644,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,598,50%,OFF,799
10604482,SASSAFRAS,Western,skirts,Women,,1999,56% OFF,"26, 28, 30, 32, 34, 36",4.1,598,56%,OFF,1119.44
10773356,STREET 9,Western,dresses,Women,,2299,50% OFF,"XS, S, M, L, XL",4.5,598,50%,OFF,1149.5
10968580,Roadster,Western,tshirts,Women,,699,50% OFF,"XS, S, M, L, XL",4.4,598,50%,OFF,349.5
11326374,Roadster,Topwear,shirts,Men,539,1799,70% OFF,"38, 40, 42, 44",3,597,70%,OFF,1259.3
1038959,INVICTUS,Topwear,shirts,Men,899,1999,55% OFF,"38, 39, 40, 42, 44",4.1,597,55%,OFF,1099.45
10863066,Roadster,Topwear,shirts,Men,1199,1999,40% OFF,"38, 40, 42, 44",4.1,597,40%,OFF,799.6
9342501,JAINISH,Topwear,shirts,Men,1818,2598,30% OFF,"44, 42, 40, 38, 36",3.8,597,30%,OFF,779.4
9334709,Roadster,Topwear,tshirts,Men,,699,,"XS, S, M, L, XL",4.2,597,,, 
7538236,Taavi,Indian Wear,dupatta,Women,439,1099,60% OFF,Onesize,4.5,597,60%,OFF,659.4
13594784,ZIYAA,Indian Wear,kurtas,Women,752,1568,52% OFF,"S, M, L, XL, XXL, 3XL",4.2,597,52%,OFF,815.36
15495246,DIVYANK,Indian Wear,kurtas,Women,599,1999,70% OFF,"S, M, L, XL, XXL",4.1,597,70%,OFF,1399.3
10653790,Varanga,Indian Wear,skirts,Women,967,2199,56% OFF,"26, 28, 30, 32, 35",4.3,597,56%,OFF,1231.44
17524624,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,597,50%,OFF,799
8488101,SASSAFRAS,Western,dresses,Women,,1799,50% OFF,"XS, S, M, L, XL, XXL",4,597,50%,OFF,899.5
13780910,Antheaa,Western,dresses,Women,,2599,50% OFF,"XS, S, M, L, XL, XXL",4.4,597,50%,OFF,1299.5
10132463,Karmic Vision,Western,dresses,Women,,4999,58% OFF,"XS, S, M, L, XL",4.2,597,58%,OFF,2899.42
8962401,Roadster,Bottom Wear,jeans,Men,764,1699,55% OFF,"26, 28, 30, 32, 34, 36",4,596,55%,OFF,934.45
11744372,Urbano Fashion,Bottom Wear,jeans,Men,883,1699,48% OFF,"28, 30, 32, 34, 36, 38, 40",3.9,596,48%,OFF,815.52
10106047,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,314,899,65% OFF,"S, M, L, XL, XXL",4.2,596,65%,OFF,584.35
13169092,Libas,Indian Wear,kurta-sets,Women,2034,3699,45% OFF,"XS, S, M, L, XL, XXL",4.3,596,45%,OFF,1664.55
11076746,Mitera,Indian Wear,sarees,Women,1499,5999,75% OFF,Onesize,4,596,75%,OFF,4499.25
12530348,HERE&NOW,Plus Size,kurtas,Women,479,1199,"60% OFF, Hurry*","S, M, L, XL, XXL, 3XL",4.1,596,60%,OFF,719.4
13532786,Harpa,Western,tops,Women,,1399,50% OFF,"XS, S, M, L",4,596,50%,OFF,699.5
13581118,SASSAFRAS,Western,tops,Women,,1499,55% OFF,"XS, S, M, L, XL",4.3,596,55%,OFF,824.45
8593717,Roadster,Western,tops,Women,,599,55% OFF,"XS, S, M, L, XL",4.1,596,55%,OFF,329.45
10778650,Roadster,Western,tshirts,Women,,699,60% OFF,"XS, S, M, L, XL",4,596,60%,OFF,419.4
6558977,Nation Polo Club,Bottom Wear,trousers,Men,899,2999,70% OFF,"28, 30, 32, 34, 36, 38, 40, 42",4.2,595,70%,OFF,2099.3
2352554,Huetrap,Topwear,tshirts,Men,494,1499,67% OFF,"S, M, L, XL, XXL",4.1,595,67%,OFF,1004.33
10099655,Roadster,Topwear,sweatshirts,Men,759,1899,60% OFF,"S, M, L, XL",4.2,595,60%,OFF,1139.4
2358027,Harvard,Topwear,shirts,Men,899,1999,55% OFF,"38, 40, 42, 44",4.2,595,55%,OFF,1099.45
8458745,Sangria,Indian Wear,tops,Women,934,1699,45% OFF,"XS, S, M, L, XL, XXL, 3XL",3.4,595,45%,OFF,764.55
11244982,Mitera,Indian Wear,sarees,Women,999,3999,75% OFF,Onesize,4.2,595,75%,OFF,2999.25
13905728,Anouk,Indian Wear,leggings,Women,209,599,65% OFF,"S, M, L, XL, XXL",3.5,595,65%,OFF,389.35
13897772,plusS,Plus Size,dresses,Women,699,1999,65% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.4,595,65%,OFF,1299.35
17524680,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, XL, L, M, S",4.1,595,50%,OFF,799
11046736,Berrylush,Western,dresses,Women,,2400,63% OFF,"S, M, L, XL",4.4,595,63%,OFF,1512
9396259,WoowZerz,Western,dresses,Women,,2495,50% OFF,"XS, S, M, L, XL",4.3,595,50%,OFF,1247.5
7573014,Vishudh,Western,trousers,Women,,999,57% OFF,"28, 30, 32, 34, 36",3.7,595,57%,OFF,569.43
12358332,Roadster,Bottom Wear,jeans,Men,949,1899,50% OFF,"28, 30, 32, 34, 36",3.5,594,50%,OFF,949.5
11315404,HIGHLANDER,Bottom Wear,jeans,Men,892,1899,53% OFF,"30, 32, 34, 36, 38",4,594,53%,OFF,1006.47
11267248,Black coffee,Bottom Wear,trousers,Men,697,1549,55% OFF,"30, 32, 34, 36",4.1,594,55%,OFF,851.95
11949510,Puma,Inner Wear &  Sleep Wear,socks,Men,,299,,"Pack, ",4.4,594,,, 
13815384,HIGHLANDER,Topwear,shirts,Men,493,1049,53% OFF,"39, 40, 42, 44",4.2,594,53%,OFF,555.97
2391095,Harvard,Topwear,shirts,Men,899,1999,55% OFF,"38, 40, 42, 44",4,594,55%,OFF,1099.45
10381773,Tikhi Imli,Indian Wear,sarees,Women,1231,2798,56% OFF,Onesize,4.1,594,56%,OFF,1566.88
1485453,Varkala Silk Sarees,Indian Wear,sarees,Women,2145,5500,61% OFF,Onesize,3.9,594,61%,OFF,3355
10565570,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,494,1099,55% OFF,"XS, S, M, L, XL",4.4,594,55%,OFF,604.45
12178094,Roadster,Western,jackets,Women,,2499,55% OFF,"XS, S, M, L, XL, XXL",4.5,594,55%,OFF,1374.45
11243924,TWIN BIRDS,Western,leggings,Women,,549,,"S, M, L",4.5,594,,, 
11893686,Roadster,Western,tshirts,Women,,599,30% OFF,"XS, S, M, L, XL",4.2,594,30%,OFF,179.7
8962449,Roadster,Bottom Wear,jeans,Men,,1999,,"26, 28, 30, 32, 34, 36",3.6,593,,, 
10861802,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,1079,1199,10% OFF,"S, M, L, XL, XXL",4.5,593,10%,OFF,119.9
17977616,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-shorts,Men,,1648,,"S, M, L",4.4,593,,, 
2170644,HRX by Hrithik Roshan,Sports Wear,jackets,Men,909,2599,65% OFF,"S, M, L, XL, XXL",3.8,593,65%,OFF,1689.35
4149376,Mast & Harbour,Topwear,tshirts,Men,649,1299,50% OFF,"S, M, L, XL",4,593,50%,OFF,649.5
9370997,Sangria,Indian Wear,kurtas,Women,674,1499,55% OFF,"XS, S, M, L, XL, XXL, 3XL",4,593,55%,OFF,824.45
11531250,Anubhutee,Indian Wear,kurta-sets,Women,849,2499,66% OFF,"S, M, L, XL, XXL",4.2,593,66%,OFF,1649.34
9690329,Zivame,Lingerie & Sleep Wear,bra,Women,434,579,25% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,593,25%,OFF,144.75
12701410,Enamor,Lingerie & Sleep Wear,bra,Women,,779,,"34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.5,593,,, 
8357719,Zivame,Lingerie & Sleep Wear,bra,Women,492,895,45% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,593,45%,OFF,402.75
8379301,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,404,899,55% OFF,"XS, S, M, L, XL",4.3,593,55%,OFF,494.45
10019867,Carlton London,Western,tops,Women,,1199,57% OFF,"XS, S, M, L, XL",4.3,593,57%,OFF,683.43
12293600,MomToBe,Western,dresses,Women,,1427,27% OFF,"M, L, XL, XXL, 3XL",4.3,593,27%,OFF,385.29
10847888,Tokyo Talkies,Western,dresses,Women,,1449,47% OFF,"S, M, L, XL",4,593,47%,OFF,681.03
17524614,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4,593,50%,OFF,799
17524608,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,593,50%,OFF,799
13126834,Roadster,Western,tshirts,Women,,599,45% OFF,"XS, S, M, L, XL",4.4,593,45%,OFF,269.55
9265367,DressBerry,Western,tops,Women,,899,60% OFF,"XS, S, M, L, XL",4.4,593,60%,OFF,539.4
10092089,Roadster,Bottom Wear,jeans,Men,879,2199,60% OFF,"28, 30, 32, 34, 36",3.8,592,60%,OFF,1319.4
10064519,Roadster,Bottom Wear,jeans,Men,879,2199,60% OFF,"28, 30, 32, 34, 36",3.9,592,60%,OFF,1319.4
12983788,Mast & Harbour,Bottom Wear,jeans,Men,499,1999,75% OFF,"28, 30, 32, 34, 36",4,592,75%,OFF,1499.25
2389026,Hubberholme,Bottom Wear,trousers,Men,989,1499,34% OFF,"30, 32, 34, 36, 38, 40, 42",4.1,592,34%,OFF,509.66
13488728,See Designs,Indian Wear,kurtas,Men,989,2199,55% OFF,"XS, S, M, L, XL, XXL",4.4,592,55%,OFF,1209.45
11805404,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,,1448,,"M, S, L",4.4,592,,, 
10891018,Campus Sutra,Sports Wear,tshirts,Men,599,1199,50% OFF,"S, M, L, XL",3.9,592,50%,OFF,599.5
11194966,Mast & Harbour,Topwear,shirts,Men,879,2199,60% OFF,"38, 40, 42, 44",4.1,592,60%,OFF,1319.4
13000002,Vishudh,Indian Wear,tops,Women,428,1099,61% OFF,"S, M, L, XL, XXL",4.1,592,61%,OFF,670.39
2094577,Vishudh,Indian Wear,kurtas,Women,612,1749,65% OFF,"S, M, L, XL, XXL",4.1,592,65%,OFF,1136.85
11048804,Poshak Hub,Indian Wear,kurtas,Women,1029,2100,51% OFF,"XS, S, M, L, XL, XXL",4.4,592,51%,OFF,1071
6825161,Saree mall,Indian Wear,sarees,Women,1079,3599,70% OFF,Onesize,4.2,592,70%,OFF,2519.3
11991300,Roadster,Western,sweatshirts,Women,,1199, 45 % OFF,"XS, S, M, L, XL, XXL",4.2,592,,45,45
17383184,Roadster,Western,tshirts,Women,,1498,50% OFF,"S, XS, XL, L, M",4.3,592,50%,OFF,749
17524650,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,592,50%,OFF,799
12221926,SASSAFRAS,Western,track-pants,Women,,1599,54% OFF,"XS, S, M, L, XL, XXL",4.3,592,54%,OFF,863.46
12087518,Imfashini,Western,tops,Women,,1685,60% OFF,"XS, S, M, L, XL",4.2,592,60%,OFF,1011
8317561,Chemistry,Western,skirts,Women,,1699,45% OFF,"26, 28, 30, 32, 34",4.3,592,45%,OFF,764.55
10614658,Juniper,Western,trousers,Women,,1799,62% OFF,"26, 28, 30, 32, 34, 36",4.2,592,62%,OFF,1115.38
1964105,La Zoire,Western,dresses,Women,,2399,65% OFF,"S, M, L, XL",4.1,592,65%,OFF,1559.35
11851476,Breakbounce,Bottom Wear,shorts,Men,719,799,10% OFF,"28, 30, 32, 34, 36, 38",4.4,591,10%,OFF,79.9
11998908,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,679,1699,60% OFF,"S, M, L, XL, XXL",4.2,591,60%,OFF,1019.4
1778108,Black coffee,Bottom Wear,trousers,Men,742,1649,55% OFF,"30, 32, 34, 36",4,591,55%,OFF,906.95
10617878,Roadster,Topwear,jackets,Men,1399,3499,60% OFF,"S, M, L, XL, XXL",3.9,591,60%,OFF,2099.4
8746081,Vishudh,Indian Wear,dresses,Women,1106,2699,59% OFF,"S, M, L, XL, XXL",4.2,591,59%,OFF,1592.41
11489670,Roadster,Western,jeggings,Women,,1499,60% OFF,"26, 28, 30, 32, 34, 36",4.2,591,60%,OFF,899.4
17524600,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, XL, L, M, S",4.1,591,50%,OFF,799
10158795,DressBerry,Western,jeans,Women,,2299,55% OFF,"26, 28, 30, 32, 34, 36",3.7,591,55%,OFF,1264.45
2033529,Campus Sutra,Western,jackets,Women,,2499,65% OFF,"S, M, L, XL",3.8,591,65%,OFF,1624.35
10641924,Tokyo Talkies,Western,tops,Women,,999,60% OFF,"S, M, L, XL",4.2,591,60%,OFF,599.4
8661719,Roadster,Western,tshirts,Women,,599,,"XS, S, M, L, XL",4.3,591,,, 
2330106,Dollar Bigboss,Inner Wear &  Sleep Wear,innerwear-vests,Men,572,716,20% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.4,590,20%,OFF,143.2
9167287,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,,879,,"S, M, L, XL, XXL",4.4,590,,, 
11786050,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,,1758,,"XL, S, XXL, L, M",4.4,590,,, 
10710292,Bene Kleed,Topwear,shirts,Men,687,2099,Rs. 1412 OFF,"38, 39, 40, 42, 44",4.1,590,,1412,1412
10944496,Roadster,Topwear,shirts,Men,1264,2299,45% OFF,"38, 40, 42, 44",4.2,590,45%,OFF,1034.55
12851424,HERE&NOW,Indian Wear,kurtas,Women,479,1199,60% OFF,"XS, S, M, L, XL, XXL, 3XL",3.9,590,60%,OFF,719.4
13481918,Vishudh,Indian Wear,dresses,Women,584,1499,61% OFF,"S, M, L, XL, XXL",4.1,590,61%,OFF,914.39
9365713,Sangria,Indian Wear,kurta-sets,Women,839,2799,70% OFF,"XS, S, M, L, XL, XXL, 3XL",4.3,590,70%,OFF,1959.3
11409578,Ahalyaa,Indian Wear,kurta-sets,Women,1795,4379,59% OFF,"S, M, L, XL, XXL",4,590,59%,OFF,2583.61
11794352,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,919,2299,60% OFF,"XS, S, M, L, XL",4.6,590,60%,OFF,1379.4
650555,Enamor,Lingerie & Sleep Wear,bra,Women,,699,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 40D, 42B, 42C",4.3,590,,, 
11531812,Roadster,Western,jeans,Women,,1299,40% OFF,"26, 28, 30, 32, 34, 36",4,590,40%,OFF,519.6
17524656,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,590,50%,OFF,799
2332070,DressBerry,Western,trousers,Women,,1699,65% OFF,"26, 28, 30, 32, 34",4,590,65%,OFF,1104.35
2440170,Tokyo Talkies,Western,dresses,Women,,1749,65% OFF,"S, M, L, XL",4.2,590,65%,OFF,1136.85
9464717,Roadster,Western,tshirts,Women,,699,55% OFF,"XS, S, M, L, XL",4.2,590,55%,OFF,384.45
10863060,Roadster,Topwear,shirts,Men,809,1799,55% OFF,"38, 40, 42, 44, 46, 48",4.2,589,55%,OFF,989.45
10460330,HIGHLANDER,Topwear,jackets,Men,1198,2549,53% OFF,"S, M, L, XL",3.9,589,53%,OFF,1350.97
10940678,Roadster,Topwear,tshirts,Men,,359,,"XS, S, M, L, XL",4.1,589,,, 
1816488,HIGHLANDER,Topwear,tshirts,Men,219,549,60% OFF,"S, M, L, XL",4.1,589,60%,OFF,329.4
9825417,Myshka,Indian Wear,dresses,Women,629,1499,58% OFF,"S, M, L, XL, XXL",3.5,589,58%,OFF,869.42
12820430,ETC,Lingerie & Sleep Wear,lounge-pants,Women,439,1099,60% OFF,"S, M, L, XL",4.2,589,60%,OFF,659.4
11290218,mod & shy,Lingerie & Sleep Wear,bra,Women,329,599,45% OFF,"XS, S, M",4.1,589,45%,OFF,269.55
11256318,Mast & Harbour,Western,tops,Women,,1499,45% OFF,"XS, S, M, L, XL",4.3,589,45%,OFF,674.55
17524962,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XL, L, M, S, XS",4.4,589,50%,OFF,799
2224785,Mast & Harbour,Western,tshirts,Women,,699,50% OFF,"XS, S, M, L, XL",4.4,589,50%,OFF,349.5
12193888,Roadster,Western,tshirts,Women,,699,40% OFF,"XS, S, M, L, XL",4.5,589,40%,OFF,279.6
12220428,her by invictus,Western,dresses,Women,,999,Rs. 500 OFF,"S, M, L, XL, XXL",4.3,589,,500,500
12965846,Domyos By Decathlon,Bottom Wear,shorts,Men,879,999,12% OFF,"36, 38, 42, 44, 48",4,588,12%,OFF,119.88
10832832,Roadster,Topwear,shirts,Men,625,782,20% OFF,"38, 40, 42, 44",4.2,588,20%,OFF,156.4
12746076,GERUA,Indian Wear,kurta-sets,Women,1079,2999,64% OFF,"XS, S, M, L, XL, XXL",4.5,588,64%,OFF,1919.36
6829030,Bitz,Sports Wear,shorts,Women,524,699,25% OFF,"24, 26, 28, 30, 32",4.4,588,25%,OFF,174.75
17385136,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.4,588,50%,OFF,699
596474,Belle Fille,Western,sweatshirts,Women,,1595,60% OFF,"S, M, L, XL, XXL",3.7,588,60%,OFF,957
17524598,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"S, XS, XL, L, M",4.1,588,50%,OFF,799
12221980,SASSAFRAS,Western,trousers,Women,,1799,55% OFF,"26, 28, 30, 32, 34, 36",4.2,588,55%,OFF,989.45
12831588,PARIS HAMILTON,Western,jeans,Women,,1999,Rs. 1100 OFF,"26, 28, 30, 32, 34, 36, 38, 40, 42",4.2,588,,1100,1100
11043644,Deewa,Western,jackets,Women,,2999,53% OFF,"S, M, L, XL, XXL, 3XL",4.1,588,53%,OFF,1589.47
10964514,Roadster,Western,tshirts,Women,,699,65% OFF,"XS, S, M, L, XL",4.1,588,65%,OFF,454.35
7942507,LOCOMOTIVE,Bottom Wear,jeans,Men,881,2449,64% OFF,"30, 32, 34, 36",3.8,587,64%,OFF,1567.36
1813854,Black coffee,Bottom Wear,trousers,Men,742,1649,55% OFF,"30, 32, 34, 36",4,587,55%,OFF,906.95
6787209,HIGHLANDER,Topwear,shirts,Men,526,1349,61% OFF,"39, 40, 42, 44",4,587,61%,OFF,822.89
11632476,Roadster,Topwear,tshirts,Men,,249,,"XS, S, M, L, XL",4.1,587,,, 
10410688,WROGN,Topwear,tshirts,Men,479,799,40% OFF,"S, M, L, XL, XXL",4.3,587,40%,OFF,319.6
6149424,Roadster,Topwear,tshirts,Men,399,999,60% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.8,587,60%,OFF,599.4
13764658,Varanga,Indian Wear,dresses,Women,1475,3599,59% OFF,"S, M, L, XL, XXL",3.7,587,59%,OFF,2123.41
13314856,Cultsport,Sports Wear,tights,Women,1180,2299,Rs. 1119 OFF,"XS, S, M, L, XL, XXL",4.6,587,,1119,1119
17524596,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"M, S, XS, XL, L",4.1,587,50%,OFF,799
17524652,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,587,50%,OFF,799
12379920,Hubberholme,Western,jeans,Women,,1699,50% OFF,"26, 28, 30, 32, 34",4.1,587,50%,OFF,849.5
11541590,Roadster,Western,jeans,Women,,2199,55% OFF,"26, 28, 30, 32, 34, 36",4.3,587,55%,OFF,1209.45
2490946,Mast & Harbour,Western,tshirts,Women,,799,60% OFF,"XS, S, M, L, XL",4.2,587,60%,OFF,479.4
7204194,Roadster,Bottom Wear,trousers,Men,1079,2399,55% OFF,"28, 30, 32, 34, 36, 38, 40",4.2,586,55%,OFF,1319.45
12983730,Mast & Harbour,Bottom Wear,jeans,Men,799,1999,60% OFF,"28, 30, 32, 34, 36",4.1,586,60%,OFF,1199.4
7782684,JAINISH,Topwear,shirts,Men,597,1299,54% OFF,"36, 38, 40, 42, 44",3.8,586,54%,OFF,701.46
12109782,ether,Topwear,tshirts,Men,349,699,50% OFF,"S, M, L, XL, XXL",4.2,586,50%,OFF,349.5
11748146,HERE&NOW,Topwear,tshirts,Men,332,949,65% OFF,"S, M, L, XL",4.1,586,65%,OFF,616.85
13789776,Anouk,Indian Wear,kurta-sets,Women,1619,3599,55% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,586,55%,OFF,1979.45
1028565,Clovia,Lingerie & Sleep Wear,baby-dolls,Women,279,799,65% OFF,"S, M, L, XL",3.9,586,65%,OFF,519.35
11928612,Hubberholme,Western,jeans,Women,,1299,46% OFF,"26, 28, 30, 32, 34",4,586,46%,OFF,597.54
5960814,Roadster,Western,sweatshirts,Women,,1399,70% OFF,"XS, S, M, L, XL, XXL",4,586,70%,OFF,979.3
17524612,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XS, S, M, L, XL",4.1,586,50%,OFF,799
17382942,Roadster,Western,tshirts,Women,,1598,50% OFF,"L, M, S, XS, XL",4.3,586,50%,OFF,799
8460377,Roadster,Western,jeans,Women,,2699,55% OFF,"26, 28, 30, 32, 34, 36",3.9,586,55%,OFF,1484.45
12178100,Roadster,Western,jackets,Women,,2699,70% OFF,"XS, S, M, L, XL, XXL",4.3,586,70%,OFF,1889.3
6397323,Roadster,Western,sweaters,Women,,999,60% OFF,"XS, S, M, L, XL, XXL",4.2,586,60%,OFF,599.4
11200630,Anouk,Indian Wear,kurtas,Men,679,1699,60% OFF,"S, M, L, XL, XXL",4,585,60%,OFF,1019.4
2303705,Roadster,Topwear,tshirts,Men,604,1099,45% OFF,"S, M, L, XL",4.3,585,45%,OFF,494.55
12654932,HERE&NOW,Topwear,shirts,Men,474,1899,75% OFF,"38, 40, 42, 44, 46",4.3,585,75%,OFF,1424.25
13681906,Vishudh,Indian Wear,kurtas,Women,467,1199,61% OFF,"S, M, L, XL, XXL",4.1,585,61%,OFF,731.39
2154353,HERE&NOW,Indian Wear,kurtas,Women,879,1599,45% OFF,"XS, S, M, L, XL, XXL, 3XL",4.2,585,45%,OFF,719.55
11636378,Shae by SASSAFRAS,Indian Wear,kurtas,Women,849,1699,50% OFF,"XS, S, M, L, XL, XXL",4.3,585,50%,OFF,849.5
11404714,Yufta,Indian Wear,kurtas,Women,1349,2999,55% OFF,"S, M, L, XL, XXL",4.2,585,55%,OFF,1649.45
11118398,Roadster,Western,jeans,Women,,1699,30% OFF,"26, 28, 30, 32, 34, 36",4.2,585,30%,OFF,509.7
2279574,Harvard,Western,jeans,Women,,1699,60% OFF,"26, 28, 30, 32, 34",3.8,585,60%,OFF,1019.4
13381400,Bewakoof,Western,tshirts,Women,,449,Rs. 15 OFF,"XS, S, M, L, XL, XXL, 3XL",4.3,585,,15,15
11700120,Mast & Harbour,Western,tshirts,Women,,699,50% OFF,"XS, S, M, L, XL",4.1,585,50%,OFF,349.5
6863014,Mast & Harbour,Bottom Wear,track-pants,Men,679,1699,60% OFF,"XS, S, M, L, XL, XXL",4,584,60%,OFF,1019.4
13662276,HIGHLANDER,Bottom Wear,jeans,Men,753,1449,48% OFF,"30, 32, 34, 36, 38",3.8,584,48%,OFF,695.52
2338763,WROGN,Topwear,shirts,Men,1249,2499,50% OFF,"39, 40, 42, 44, 46",4.4,584,50%,OFF,1249.5
11966618,Masha,Lingerie & Sleep Wear,night-suits,Women,854,1499, 43 % OFF,"S, M, L, XL, XXL",4.3,584,,43,43
13310070,ETC,Lingerie & Sleep Wear,night-suits,Women,639,1599,60% OFF,"S, M, L, XL",4.3,584,60%,OFF,959.4
13330146,max,Lingerie & Sleep Wear,briefs,Women,359,399,10% OFF,"S, M, L, XL, XXL",4.3,584,10%,OFF,39.9
1908861,Floret,Lingerie & Sleep Wear,bra,Women,853,898,5% OFF,"30B, 32B, 34B, 36B, 38B, 40B",4.2,584,5%,OFF,44.9
2489398,HERE&NOW,Plus Size,palazzos,Women,479,1599,"70% OFF, Hurry*","26, 28, 30, 32, 34, 36, 38",4.2,584,70%,OFF,1119.3
12051498,HERE&NOW,Plus Size,tops,Women,479,1599,70% OFF,"XS, S, M, L, XL, XXL",3.7,584,70%,OFF,1119.3
11440404,HERE&NOW,Plus Size,jeans,Women,1169,2599,55% OFF,"26, 28, 30, 32, 34, 36, 38, 40",4,584,55%,OFF,1429.45
10561032,Sangria,Plus Size,kurta-sets,Women,1959,4899,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.3,584,60%,OFF,2939.4
17381488,Roadster,Western,tshirts,Women,,1098,,"XS, S, M, L, XL",4.3,584,,, 
9445523,HRX by Hrithik Roshan,Sports Wear,jackets,Men,1399,2799,50% OFF,"S, M, L, XL, XXL",4.1,583,50%,OFF,1399.5
11999582,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,279,699,60% OFF,"S, M, L, XL, XXL",4,583,60%,OFF,419.4
8923741,Minions by Kook N Keech,Topwear,tshirts,Men,439,1099,60% OFF,"S, M, L, XL, XXL",4,583,60%,OFF,659.4
5151884,Roadster,Topwear,sweaters,Men,679,1699,60% OFF,"S, M, L, XL",4.3,583,60%,OFF,1019.4
9733875,WILD WEST,Topwear,shirts,Men,647,1799,64% OFF,"38, 40, 42, 44, 46, 48",4.2,583,64%,OFF,1151.36
11414660,Bhama Couture,Indian Wear,kurta-sets,Women,971,3599,73% OFF,"S, M, L, XL",3.7,583,73%,OFF,2627.27
8349025,Sangria,Indian Wear,kurta-sets,Women,1229,4099,70% OFF,"XS, S, M, L, XL, XXL, 3XL",3.9,583,70%,OFF,2869.3
13321352,Sangria,Plus Size,tops,Women,549,1099,50% OFF,"XS, S, M, L, XL, XXL, 3XL",4.1,583,50%,OFF,549.5
11754946,Sangria,Plus Size,kurtas,Women,519,1299,60% OFF,"XS, S, M, L, XL, XXL, 3XL",4.2,583,60%,OFF,779.4
11037106,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,404,899,55% OFF,"XS, S, M, L, XL",4.3,583,55%,OFF,494.45
2353138,Roadster,Western,tshirts,Women,,1299,65% OFF,"XS, S, M, L, XL",4,583,65%,OFF,844.35
10503336,Tokyo Talkies,Western,dresses,Women,,1849,52% OFF,"S, M, L, XL",4.3,583,52%,OFF,961.48
10841106,Tokyo Talkies,Western,jackets,Women,,2499,47% OFF,"S, M, L, XL",4.5,583,47%,OFF,1174.53
11697402,Roadster,Western,tshirts,Women,,499,40% OFF,"XS, S, M, L, XL",4.1,583,40%,OFF,199.6
12303676,Roadster,Bottom Wear,jeans,Men,764,1699,55% OFF,"28, 30, 32, 34, 36",4,582,55%,OFF,934.45
13859576,Roadster,Bottom Wear,trousers,Men,584,1299,55% OFF,"28, 30, 32, 34, 36",3.9,582,55%,OFF,714.45
1422313,Roadster,Inner Wear &  Sleep Wear,socks,Men,319,399,20% OFF,Onesize,4.3,582,20%,OFF,79.8
10946710,HIGHLANDER,Topwear,shirts,Men,540,1149,53% OFF,"39, 40, 42, 44",4.3,582,53%,OFF,608.97
1996787,Roadster,Topwear,tshirts,Men,274,499,45% OFF,"S, M, L, XL",4,582,45%,OFF,224.55
10360527,Yufta,Indian Wear,kurtas,Women,899,1999,55% OFF,"S, M, L, XL, XXL",4.2,582,55%,OFF,1099.45
